customer_jid,arrival_ts,start_service_ts,end_ts,teller_jid,wait_time,system_time
customer5129@localhost,1770589153.062404,1770589153.2028098,1770589156.9933825,teller4@localhost,0.14040589332580566,3.930978536605835
customer5179@localhost,1770589153.6190784,1770589155.594215,1770589158.9825163,teller3@localhost,1.9751365184783936,5.36343789100647
customer7464@localhost,1770589155.293065,1770589156.588994,1770589158.9218905,teller2@localhost,1.295928955078125,3.6288254261016846
customer6671@localhost,1770589156.2803924,1770589156.993475,1770589161.1267517,teller4@localhost,0.7130825519561768,4.8463592529296875
customer9201@localhost,1770589156.8327959,1770589157.535062,1770589160.4806342,teller1@localhost,0.7022662162780762,3.6478383541107178
customer6992@localhost,1770589157.3812819,1770589158.9219394,1770589162.5475087,teller2@localhost,1.5406575202941895,5.166226863861084
customer9656@localhost,1770589158.2683973,1770589158.9826174,1770589161.3918054,teller3@localhost,0.7142200469970703,3.123408079147339
customer7639@localhost,1770589158.819248,1770589160.4806936,1770589162.857055,teller1@localhost,1.6614456176757812,4.037806987762451
customer4423@localhost,1770589159.3836322,1770589161.1268032,1770589166.0877345,teller4@localhost,1.743170976638794,6.704102277755737
customer8365@localhost,1770589160.2606697,1770589161.3919425,1770589164.2840385,teller3@localhost,1.131272792816162,4.023368835449219
customer4507@localhost,1770589161.268485,1770589162.547601,1770589164.8239908,teller2@localhost,1.279115915298462,3.5555057525634766
customer3895@localhost,1770589162.2651556,1770589162.857159,1770589165.7764087,teller1@localhost,0.592003345489502,3.5112531185150146
customer8621@localhost,1770589162.5995274,1770589164.284158,1770589169.658478,teller3@localhost,1.6846306324005127,7.058950662612915
customer1843@localhost,1770589163.7754288,1770589164.8241205,1770589168.753411,teller2@localhost,1.048691749572754,4.97798228263855
customer1807@localhost,1770589164.3894854,1770589165.7764611,1770589170.4977047,teller1@localhost,1.3869757652282715,6.108219385147095
customer8660@localhost,1770589165.7798295,1770589166.0878353,1770589169.780562,teller4@localhost,0.30800580978393555,4.000732421875
customer8857@localhost,1770589166.3394322,1770589168.7534606,1770589171.135765,teller2@localhost,2.4140284061431885,4.796332836151123
customer3080@localhost,1770589166.8836737,1770589169.6585755,1770589174.8128238,teller3@localhost,2.774901866912842,7.929150104522705
customer5023@localhost,1770589167.7649934,1770589169.7807057,1770589173.611391,teller4@localhost,2.015712261199951,5.846397638320923
customer8218@localhost,1770589168.7667208,1770589170.4978242,1770589175.6025674,teller1@localhost,1.7311034202575684,6.835846662521362
customer6658@localhost,1770589169.76669,1770589171.1358216,1770589173.9468143,teller2@localhost,1.3691315650939941,4.180124282836914
customer1363@localhost,1770589170.3219917,1770589173.6115158,1770589178.9044154,teller4@localhost,3.2895240783691406,8.582423686981201
customer7405@localhost,1770589171.7694943,1770589174.812917,1770589178.9317558,teller3@localhost,3.0434226989746094,7.162261486053467
customer3381@localhost,1770589172.0946963,1770589178.887761,1770589181.6726859,teller2@localhost,6.793064832687378,9.57798957824707
customer8536@localhost,1770589172.7632697,1770589178.8878057,1770589180.9323187,teller1@localhost,6.124536037445068,8.16904902458191
customer4860@localhost,1770589173.3127983,1770589180.932463,1770589183.2433884,teller1@localhost,7.619664669036865,9.930590152740479
customer2528@localhost,1770589174.2730517,1770589181.6728117,1770589184.0412169,teller2@localhost,7.399760007858276,9.768165111541748
customer4526@localhost,1770589174.8283446,1770589183.2434936,1770589186.4318852,teller1@localhost,8.415148973464966,11.603540658950806
customer1328@localhost,1770589176.2684135,1770589184.0413222,1770589189.2228959,teller2@localhost,7.772908687591553,12.954482316970825
customer9906@localhost,1770589176.8356597,1770589186.4319758,1770589190.3684273,teller4@localhost,9.59631609916687,13.532767534255981
customer7211@localhost,1770589177.7643344,1770589186.4320364,1770589190.2357132,teller3@localhost,8.667701959609985,12.471378803253174
customer6929@localhost,1770589178.3166482,1770589186.4321814,1770589191.6872604,teller1@localhost,8.115533113479614,13.370612144470215
customer7003@localhost,1770589178.887739,1770589189.2229486,1770589191.802194,teller2@localhost,10.335209608078003,12.91445517539978
customer1747@localhost,1770589181.7812936,1770589190.235765,1770589192.842574,teller3@localhost,8.454471349716187,11.061280250549316
customer9833@localhost,1770589183.2767453,1770589190.3685563,1770589195.2667282,teller4@localhost,7.091810941696167,11.989982843399048
customer1091@localhost,1770589183.6174722,1770589191.6873882,1770589196.9686544,teller1@localhost,8.069916009902954,13.351182222366333
customer6218@localhost,1770589184.293167,1770589191.8022418,1770589196.3075206,teller2@localhost,7.509074687957764,12.014353513717651
customer6392@localhost,1770589184.8479927,1770589192.8426437,1770589196.8275235,teller3@localhost,7.9946510791778564,11.979530811309814
customer8161@localhost,1770589185.4106581,1770589195.2668529,1770589198.515085,teller4@localhost,9.856194734573364,13.104426860809326
customer4602@localhost,1770589186.7817483,1770589196.30757,1770589200.6834738,teller2@localhost,9.525821685791016,13.90172553062439
customer6427@localhost,1770589188.7866812,1770589196.8277566,1770589199.2768383,teller3@localhost,8.041075468063354,10.490157127380371
customer8127@localhost,1770589189.3582184,1770589196.968721,1770589201.4637797,teller1@localhost,7.610502481460571,12.105561256408691
customer1151@localhost,1770589190.278119,1770589198.5152252,1770589201.1976266,teller4@localhost,8.237106084823608,10.919507503509521
customer8840@localhost,1770589190.8485224,1770589199.2769737,1770589204.0489714,teller3@localhost,8.428451299667358,13.200448989868164
customer5043@localhost,1770589192.2741942,1770589200.68353,1770589204.9572496,teller2@localhost,8.409335851669312,12.683055400848389
customer4342@localhost,1770589192.8308074,1770589201.197721,1770589204.3777952,teller4@localhost,8.366913557052612,11.546987771987915
customer3362@localhost,1770589193.7769067,1770589201.4639053,1770589203.6951878,teller1@localhost,7.686998605728149,9.918281078338623
customer4095@localhost,1770589195.28178,1770589203.6952713,1770589208.9592783,teller1@localhost,8.413491249084473,13.67749834060669
customer1129@localhost,1770589195.8458886,1770589204.049027,1770589206.3768322,teller3@localhost,8.20313835144043,10.530943632125854
customer7055@localhost,1770589196.7708395,1770589204.3779304,1770589208.8440523,teller4@localhost,7.607090950012207,12.07321286201477
customer9692@localhost,1770589197.5467665,1770589204.9573734,1770589208.0193958,teller2@localhost,7.410606861114502,10.472629308700562
customer5615@localhost,1770589202.2685983,1770589206.3768845,1770589208.5580091,teller3@localhost,4.108286142349243,6.289410829544067
customer1375@localhost,1770589204.2831142,1770589208.0194724,1770589212.965773,teller2@localhost,3.736358165740967,8.682658910751343
customer9104@localhost,1770589206.9026005,1770589208.55813,1770589213.21072,teller3@localhost,1.655529499053955,6.308119535446167
customer9706@localhost,1770589207.601904,1770589208.8441427,1770589211.099027,teller4@localhost,1.2422387599945068,3.4971230030059814
customer1170@localhost,1770589208.1665459,1770589208.9593365,1770589211.2630389,teller1@localhost,0.7927906513214111,3.0964930057525635
customer5586@localhost,1770589209.9711714,1770589211.0991352,1770589214.4846385,teller4@localhost,1.1279637813568115,4.513467073440552
customer9523@localhost,1770589210.7705297,1770589211.2631297,1770589214.0047312,teller1@localhost,0.4925999641418457,3.234201431274414
customer8683@localhost,1770589212.2788966,1770589212.9659038,1770589217.809535,teller2@localhost,0.6870071887969971,5.5306384563446045
customer5292@localhost,1770589213.277551,1770589213.2775834,1770589218.1365187,teller3@localhost,3.24249267578125e-05,4.8589677810668945
customer9754@localhost,1770589214.5041335,1770589214.5041518,1770589218.923359,teller4@localhost,1.8358230590820312e-05,4.419225454330444
customer5498@localhost,1770589215.4884562,1770589215.488482,1770589218.4290488,teller1@localhost,2.574920654296875e-05,2.9405925273895264
customer2303@localhost,1770589216.774625,1770589217.8095813,1770589220.558644,teller2@localhost,1.0349562168121338,3.7840189933776855
customer9378@localhost,1770589218.2812738,1770589218.2812955,1770589223.3776715,teller3@localhost,2.1696090698242188e-05,5.096397638320923
customer1513@localhost,1770589219.7690961,1770589219.7691154,1770589223.6350744,teller4@localhost,1.9311904907226562e-05,3.865978240966797
customer2564@localhost,1770589220.4774497,1770589220.4774737,1770589222.5379596,teller1@localhost,2.4080276489257812e-05,2.0605099201202393
customer2168@localhost,1770589222.5500963,1770589222.550128,1770589227.3341832,teller2@localhost,3.170967102050781e-05,4.7840869426727295
customer2997@localhost,1770589223.2799382,1770589223.279958,1770589227.8953314,teller1@localhost,1.9788742065429688e-05,4.615393161773682
customer1840@localhost,1770589224.0803494,1770589224.080374,1770589227.281802,teller4@localhost,2.4557113647460938e-05,3.2014524936676025
customer7141@localhost,1770589225.3405578,1770589225.3406038,1770589227.9181008,teller3@localhost,4.601478576660156e-05,2.577543020248413
customer5549@localhost,1770589228.2729125,1770589228.2729375,1770589230.4285483,teller4@localhost,2.5033950805664062e-05,2.1556358337402344
