customer_jid,arrival_ts,start_service_ts,end_ts,teller_jid,wait_time,system_time
customer6116@localhost,1770590337.7570791,1770590342.7805367,1770590345.338788,teller1@localhost,5.0234575271606445,7.581708908081055
customer3647@localhost,1770590338.749439,1770590345.0886714,1770590350.1054304,teller2@localhost,6.339232444763184,11.35599136352539
customer1159@localhost,1770590339.3209794,1770590345.3388438,1770590348.7856455,teller1@localhost,6.017864465713501,9.46466612815857
customer2238@localhost,1770590339.8808396,1770590345.475587,1770590350.6121356,teller4@localhost,5.594747304916382,10.731296062469482
customer9891@localhost,1770590340.2290916,1770590346.4650126,1770590348.597241,teller3@localhost,6.2359209060668945,8.368149280548096
customer8570@localhost,1770590340.7918634,1770590348.5972912,1770590353.1814704,teller3@localhost,7.80542778968811,12.389606952667236
customer3921@localhost,1770590342.2539456,1770590348.7856948,1770590354.287058,teller1@localhost,6.531749248504639,12.033112525939941
customer3210@localhost,1770590343.2598686,1770590350.1055589,1770590353.2910073,teller2@localhost,6.8456902503967285,10.03113865852356
customer1960@localhost,1770590343.8256943,1770590350.612226,1770590354.5844781,teller4@localhost,6.786531686782837,10.75878381729126
customer5098@localhost,1770590344.7464879,1770590353.1815245,1770590357.7670531,teller3@localhost,8.435036659240723,13.020565271377563
customer9682@localhost,1770590345.7671201,1770590353.2912824,1770590356.0874395,teller2@localhost,7.524162292480469,10.320319414138794
customer6312@localhost,1770590346.7612996,1770590354.287116,1770590356.7627985,teller1@localhost,7.525816440582275,10.001498937606812
customer2677@localhost,1770590347.3165946,1770590354.5845263,1770590357.4065328,teller4@localhost,7.267931699752808,10.089938163757324
customer3138@localhost,1770590348.2666614,1770590356.0875623,1770590359.5454915,teller2@localhost,7.820900917053223,11.27883005142212
customer8963@localhost,1770590349.2688987,1770590356.7629683,1770590361.959429,teller1@localhost,7.494069576263428,12.69053030014038
customer6699@localhost,1770590350.2479537,1770590357.4065993,1770590360.9349852,teller4@localhost,7.1586456298828125,10.687031507492065
customer5712@localhost,1770590350.8288195,1770590357.7671032,1770590360.787631,teller3@localhost,6.938283681869507,9.958811521530151
customer2107@localhost,1770590351.4140542,1770590359.5455792,1770590364.4073024,teller2@localhost,8.131525039672852,12.993248224258423
customer3872@localhost,1770590351.9706652,1770590360.787685,1770590364.2844362,teller3@localhost,8.817019701004028,12.31377100944519
customer7813@localhost,1770590352.7445889,1770590360.9351764,1770590364.3419452,teller4@localhost,8.190587520599365,11.59735631942749
customer5029@localhost,1770590353.084475,1770590361.9595037,1770590364.7835152,teller1@localhost,8.875028610229492,11.699040174484253
customer2299@localhost,1770590353.6642594,1770590364.2845771,1770590368.6493185,teller3@localhost,10.620317697525024,14.985059022903442
customer9269@localhost,1770590354.7699528,1770590364.3420055,1770590368.5995593,teller4@localhost,9.572052717208862,13.829606533050537
customer6623@localhost,1770590355.3219092,1770590364.407353,1770590369.819563,teller2@localhost,9.08544373512268,14.497653722763062
customer8022@localhost,1770590356.2581134,1770590364.7835705,1770590370.2817826,teller1@localhost,8.52545714378357,14.023669242858887
customer4750@localhost,1770590357.7427962,1770590368.5996187,1770590372.3784351,teller4@localhost,10.856822490692139,14.635638952255249
customer4672@localhost,1770590359.2605999,1770590368.6493645,1770590373.6037815,teller3@localhost,9.38876461982727,14.343181610107422
customer4036@localhost,1770590359.8650937,1770590369.81962,1770590373.0993822,teller2@localhost,9.95452618598938,13.234288454055786
customer7291@localhost,1770590360.5083766,1770590370.2818463,1770590375.021185,teller1@localhost,9.773469686508179,14.512808322906494
customer3995@localhost,1770590361.0355604,1770590372.3784926,1770590375.0763302,teller4@localhost,11.342932224273682,14.040769815444946
customer1451@localhost,1770590361.5995717,1770590373.0996287,1770590375.4066744,teller2@localhost,11.500056982040405,13.807102680206299
customer7773@localhost,1770590362.760088,1770590373.6038582,1770590378.9850025,teller3@localhost,10.843770265579224,16.22491455078125
customer9257@localhost,1770590363.7499273,1770590375.0764427,1770590378.882876,teller4@localhost,11.326515436172485,15.132948637008667
customer3630@localhost,1770590365.2518578,1770590378.8829484,1770590381.398771,teller4@localhost,13.631090641021729,16.146913290023804
customer4167@localhost,1770590365.5892632,1770590378.985051,1770590384.2904773,teller3@localhost,13.395787715911865,18.7012140750885
customer3627@localhost,1770590366.2534359,1770590380.7790854,1770590384.330514,teller1@localhost,14.525649547576904,18.077078104019165
customer3979@localhost,1770590367.2557821,1770590380.7791383,1770590386.0957341,teller2@localhost,13.523356199264526,18.839951992034912
customer6326@localhost,1770590367.8152492,1770590384.330637,1770590389.6479688,teller1@localhost,16.515387773513794,21.832719564437866
customer8751@localhost,1770590368.7555912,1770590386.095866,1770590390.9292467,teller2@localhost,17.340274810791016,22.17365550994873
customer5782@localhost,1770590369.7511692,1770590389.6480963,1770590392.6656635,teller4@localhost,19.89692711830139,22.914494276046753
customer3460@localhost,1770590371.3169987,1770590389.648177,1770590392.5700297,teller1@localhost,18.331178188323975,21.253031015396118
customer7657@localhost,1770590372.2757397,1770590389.6482465,1770590392.0965245,teller3@localhost,17.372506856918335,19.8207848072052
customer5584@localhost,1770590373.286662,1770590390.9294028,1770590395.638528,teller2@localhost,17.642740726470947,22.351866006851196
customer8489@localhost,1770590374.2736576,1770590392.0965846,1770590397.1409194,teller3@localhost,17.822926998138428,22.86726188659668
customer4592@localhost,1770590374.8576393,1770590392.5701349,1770590396.3874972,teller1@localhost,17.71249556541443,21.529857873916626
customer6818@localhost,1770590375.4527183,1770590392.665776,1770590395.6971078,teller4@localhost,17.21305775642395,20.244389533996582
customer4758@localhost,1770590376.0367084,1770590395.6385882,1770590398.3650782,teller2@localhost,19.601879835128784,22.328369855880737
