customer_jid,arrival_ts,start_service_ts,end_ts,teller_jid,wait_time,system_time
customer3500@localhost,1770590880.2978323,1770590885.72275,1770590890.4313366,teller2@localhost,5.424917697906494,10.133504390716553
customer1315@localhost,1770590880.6260068,1770590886.558484,1770590888.854291,teller1@localhost,5.932477235794067,8.228284120559692
customer5427@localhost,1770590881.1786478,1770590886.6914697,1770590890.118221,teller4@localhost,5.512821912765503,8.939573287963867
customer7499@localhost,1770590882.0220652,1770590889.4607203,1770590892.446863,teller3@localhost,7.438655138015747,10.424797773361206
customer7544@localhost,1770590882.5842931,1770590890.1183379,1770590895.0080333,teller4@localhost,7.5340447425842285,12.423740148544312
customer5584@localhost,1770590882.9213598,1770590890.43146,1770590893.715873,teller2@localhost,7.5101001262664795,10.79451322555542
customer4962@localhost,1770590883.7379684,1770590891.3153062,1770590894.1577988,teller1@localhost,7.577337741851807,10.419830322265625
customer7579@localhost,1770590884.2784636,1770590892.4469187,1770590895.779374,teller3@localhost,8.168455123901367,11.50091028213501
customer8190@localhost,1770590884.8335834,1770590893.7159934,1770590899.0020914,teller2@localhost,8.882410049438477,14.168508052825928
customer5337@localhost,1770590885.7510426,1770590894.1579542,1770590896.7280257,teller1@localhost,8.406911611557007,10.976983070373535
customer7458@localhost,1770590886.736994,1770590895.0080922,1770590898.6584678,teller4@localhost,8.271098136901855,11.921473741531372
customer5138@localhost,1770590887.2772863,1770590895.7794433,1770590897.887879,teller3@localhost,8.502156972885132,10.610592603683472
customer9629@localhost,1770590888.2393057,1770590896.7280731,1770590899.5211391,teller1@localhost,8.488767385482788,11.281833410263062
customer1775@localhost,1770590888.7915924,1770590897.8879704,1770590902.915387,teller3@localhost,9.096378087997437,14.123794555664062
customer9755@localhost,1770590889.7523222,1770590898.658517,1770590901.192322,teller4@localhost,8.906194686889648,11.43999981880188
customer5918@localhost,1770590890.088328,1770590899.0021796,1770590901.7108219,teller2@localhost,8.913851737976074,11.622493982315063
customer2054@localhost,1770590891.735391,1770590899.5212326,1770590903.3687909,teller1@localhost,7.785841703414917,11.633399963378906
customer5752@localhost,1770590892.2895834,1770590901.192371,1770590903.9083045,teller4@localhost,8.902787446975708,11.618721008300781
customer2046@localhost,1770590893.2545629,1770590901.7108793,1770590905.262209,teller2@localhost,8.456316471099854,12.007646083831787
customer1525@localhost,1770590893.8074481,1770590902.9154506,1770590905.1819627,teller3@localhost,9.108002424240112,11.37451457977295
customer7970@localhost,1770590896.0254076,1770590903.368881,1770590906.8844438,teller1@localhost,7.343473434448242,10.859036207199097
customer3673@localhost,1770590896.5684252,1770590903.908424,1770590906.2809002,teller4@localhost,7.339998722076416,9.712475061416626
customer7002@localhost,1770590897.2050097,1770590905.1820233,1770590908.6551356,teller3@localhost,7.97701358795166,11.450125932693481
customer3010@localhost,1770590898.2413967,1770590905.2622674,1770590909.0094917,teller2@localhost,7.020870685577393,10.768095016479492
customer2621@localhost,1770590898.8005893,1770590906.2809484,1770590908.4751391,teller4@localhost,7.480359077453613,9.67454981803894
customer2722@localhost,1770590899.361419,1770590906.8845966,1770590909.3409321,teller1@localhost,7.523177623748779,9.979513168334961
customer4621@localhost,1770590900.2526476,1770590908.4751956,1770590913.5480757,teller4@localhost,8.222548007965088,13.295428037643433
customer3136@localhost,1770590900.8286445,1770590908.6551945,1770590913.4889293,teller3@localhost,7.826550006866455,12.660284757614136
customer3113@localhost,1770590901.4003518,1770590909.0095482,1770590913.1379986,teller2@localhost,7.609196424484253,11.73764681816101
customer1061@localhost,1770590901.9694488,1770590909.340986,1770590911.4028888,teller1@localhost,7.371537208557129,9.43343997001648
customer6667@localhost,1770590902.8108819,1770590911.4030209,1770590915.9340208,teller1@localhost,8.59213900566101,13.123138904571533
customer2471@localhost,1770590903.1958373,1770590913.1380546,1770590918.115488,teller2@localhost,9.942217350006104,14.919650793075562
customer1337@localhost,1770590904.3034225,1770590913.4889874,1770590918.4329224,teller3@localhost,9.185564994812012,14.129499912261963
customer7652@localhost,1770590904.6536217,1770590913.5481846,1770590917.6536696,teller4@localhost,8.89456295967102,13.0000479221344
customer7431@localhost,1770590904.9987605,1770590917.653733,1770590920.036374,teller4@localhost,12.654972553253174,15.0376136302948
customer3506@localhost,1770590905.5709414,1770590918.4330535,1770590922.7869895,teller3@localhost,12.862112045288086,17.216048002243042
customer4050@localhost,1770590906.760469,1770590920.0364387,1770590925.1929476,teller4@localhost,13.275969743728638,18.432478666305542
customer7267@localhost,1770590907.3385065,1770590922.025358,1770590927.39268,teller2@localhost,14.686851501464844,20.054173469543457
customer4939@localhost,1770590907.9002295,1770590922.0254335,1770590924.8436093,teller1@localhost,14.125204086303711,16.943379878997803
customer2835@localhost,1770590908.7591188,1770590924.8436732,1770590926.8956866,teller1@localhost,16.084554433822632,18.13656783103943
customer2279@localhost,1770590910.0289152,1770590926.8957467,1770590931.540537,teller1@localhost,16.8668315410614,21.511621952056885
customer7839@localhost,1770590910.5979989,1770590927.3928306,1770590931.739886,teller2@localhost,16.7948317527771,21.141887187957764
customer3740@localhost,1770590911.032817,1770590928.7732542,1770590931.0106883,teller4@localhost,17.740437269210815,19.977871417999268
customer2882@localhost,1770590911.595973,1770590928.7733238,1770590934.2864335,teller3@localhost,17.177350759506226,22.690460443496704
customer7660@localhost,1770590912.170614,1770590931.0107818,1770590935.368944,teller4@localhost,18.840167760849,23.19832992553711
customer8807@localhost,1770590912.7291262,1770590931.540711,1770590936.548491,teller1@localhost,18.81158471107483,23.81936478614807
customer1619@localhost,1770590914.2614446,1770590931.7399442,1770590937.189941,teller2@localhost,17.4784996509552,22.92849636077881
customer1884@localhost,1770590914.8269293,1770590934.2865074,1770590937.854656,teller3@localhost,19.459578037261963,23.027726650238037
customer7120@localhost,1770590915.4075937,1770590935.3690028,1770590939.7886353,teller4@localhost,19.961409091949463,24.381041526794434
customer7902@localhost,1770590916.258446,1770590936.5485425,1770590940.7921238,teller1@localhost,20.290096521377563,24.53367781639099
customer2384@localhost,1770590916.8223083,1770590937.1900573,1770590940.1018043,teller2@localhost,20.367748975753784,23.27949595451355
customer8593@localhost,1770590917.7569714,1770590937.854753,1770590940.6211395,teller3@localhost,20.097781658172607,22.864168167114258
customer9527@localhost,1770590918.3193223,1770590939.788691,1770590944.6948955,teller4@localhost,21.46936869621277,26.37557315826416
customer6270@localhost,1770590919.7547076,1770590940.1018689,1770590945.0176291,teller2@localhost,20.347161293029785,25.262921571731567
customer1687@localhost,1770590920.758929,1770590940.6212156,1770590942.758016,teller3@localhost,19.86228656768799,21.99908709526062
customer9290@localhost,1770590922.0253325,1770590940.7922487,1770590945.090314,teller1@localhost,18.766916275024414,23.06498146057129
customer3293@localhost,1770590923.2595696,1770590942.7581441,1770590946.5834181,teller3@localhost,19.49857449531555,23.323848485946655
customer2657@localhost,1770590923.834767,1770590944.6949925,1770590949.874322,teller4@localhost,20.860225439071655,26.039554834365845
customer9897@localhost,1770590924.747414,1770590945.0177224,1770590949.1877491,teller2@localhost,20.270308256149292,24.440335035324097
customer9390@localhost,1770590925.3141427,1770590945.090368,1770590949.449727,teller1@localhost,19.776225328445435,24.135584354400635
customer6784@localhost,1770590926.2517135,1770590946.5835114,1770590949.4710047,teller3@localhost,20.33179783821106,23.21929121017456
customer8390@localhost,1770590927.7630122,1770590949.8744128,1770590954.5045133,teller4@localhost,22.111400604248047,26.741501092910767
customer5440@localhost,1770590928.1088278,1770590949.4497805,1770590952.5475395,teller1@localhost,21.3409526348114,24.438711643218994
customer5068@localhost,1770590928.7732298,1770590949.4710963,1770590953.0871077,teller3@localhost,20.697866439819336,24.313877820968628
customer9031@localhost,1770590930.757491,1770590952.547594,1770590957.8788025,teller1@localhost,21.7901029586792,27.12131142616272
customer9537@localhost,1770590931.7741165,1770590953.0871606,1770590958.5192645,teller3@localhost,21.31304407119751,26.745147943496704
customer4761@localhost,1770590932.337226,1770590953.819547,1770590958.9542737,teller2@localhost,21.48232102394104,26.617047786712646
customer2634@localhost,1770590933.0279932,1770590954.5047324,1770590957.6263826,teller4@localhost,21.476739168167114,24.598389387130737
customer2138@localhost,1770590933.5942843,1770590957.6265104,1770590963.0476918,teller4@localhost,24.032226085662842,29.453407526016235
customer7950@localhost,1770590934.5353403,1770590957.8789406,1770590962.888979,teller1@localhost,23.343600273132324,28.353638648986816
customer8449@localhost,1770590934.8860831,1770590958.5193214,1770590962.2530503,teller3@localhost,23.633238315582275,27.36696720123291
customer7758@localhost,1770590935.5277004,1770590958.9543614,1770590963.5906982,teller2@localhost,23.426661014556885,28.062997817993164
customer3379@localhost,1770590936.0992582,1770590962.2531743,1770590966.0151532,teller3@localhost,26.153916120529175,29.915894985198975
customer7835@localhost,1770590936.5320196,1770590962.8891108,1770590966.9845014,teller1@localhost,26.357091188430786,30.452481746673584
customer3298@localhost,1770590937.1125603,1770590963.047803,1770590965.377594,teller4@localhost,25.935242652893066,28.265033721923828
customer5041@localhost,1770590938.8469608,1770590963.5908158,1770590966.5556908,teller2@localhost,24.743854999542236,27.7087299823761
customer8917@localhost,1770590940.2750854,1770590965.3776991,1770590968.0053864,teller4@localhost,25.10261368751526,27.730300903320312
customer6472@localhost,1770590941.2906883,1770590966.015377,1770590968.2799475,teller3@localhost,24.72468876838684,26.989259243011475
customer1921@localhost,1770590942.2615485,1770590966.5557828,1770590972.0581393,teller2@localhost,24.29423427581787,29.79659080505371
customer4866@localhost,1770590943.7971113,1770590966.9845574,1770590970.898311,teller1@localhost,23.187446117401123,27.101199626922607
customer6170@localhost,1770590944.529719,1770590968.005439,1770590971.7086236,teller4@localhost,23.475719928741455,27.17890453338623
customer9825@localhost,1770590945.2540324,1770590968.2800033,1770590970.7785451,teller3@localhost,23.025970935821533,25.524512767791748
customer4931@localhost,1770590946.7606018,1770590970.7785952,1770590973.415412,teller3@localhost,24.017993450164795,26.654810190200806
customer1488@localhost,1770590947.74624,1770590970.898417,1770590975.1004856,teller1@localhost,23.152177095413208,27.35424566268921
customer7788@localhost,1770590948.524837,1770590971.708736,1770590975.6631548,teller4@localhost,23.18389892578125,27.138317823410034
customer8654@localhost,1770590949.0916731,1770590972.058317,1770590974.5235257,teller2@localhost,22.966643810272217,25.43185257911682
customer5511@localhost,1770590949.7940245,1770590973.4154618,1770590976.5630069,teller3@localhost,23.621437311172485,26.768982410430908
customer1855@localhost,1770590950.7514687,1770590974.5236318,1770590978.2568328,teller2@localhost,23.772163152694702,27.505364179611206
customer4556@localhost,1770590952.261198,1770590975.1006243,1770590979.673047,teller1@localhost,22.839426279067993,27.41184902191162
customer4851@localhost,1770590952.9604268,1770590975.6632228,1770590980.5147216,teller4@localhost,22.70279598236084,27.55429482460022
customer7820@localhost,1770590953.749679,1770590976.563072,1770590978.870112,teller3@localhost,22.813392877578735,25.12043285369873
customer2438@localhost,1770590954.5314565,1770590978.2569687,,teller2@localhost,23.725512266159058,
customer6923@localhost,1770590956.475901,1770590978.8702593,,teller3@localhost,22.39435839653015,
customer5655@localhost,1770590957.2406223,1770590979.6731112,,teller1@localhost,22.432488918304443,
customer7303@localhost,1770590958.7558029,1770590980.5148492,,teller4@localhost,21.75904631614685,
customer6289@localhost,1770590960.0286553,,,,,
customer4856@localhost,1770590960.7312174,,,,,
customer7675@localhost,1770590961.4287887,,,,,
customer2611@localhost,1770590962.2418664,,,,,
customer9236@localhost,1770590964.744777,,,,,
customer7521@localhost,1770590965.752203,,,,,
customer5237@localhost,1770590967.0038488,,,,,
customer9822@localhost,1770590967.9250445,,,,,
customer4138@localhost,1770590968.7608216,,,,,
customer9728@localhost,1770590969.702382,,,,,
customer2115@localhost,1770590970.409216,,,,,
customer2039@localhost,1770590971.2490218,,,,,
